Title,Date
"The Gabby Douglas Story","20/01/16"
"Alvin y las ardillas 3","19/01/16"
"Ricky Ricón: Temporada 1: Las co$a$ maravillosa$ que hace","16/01/16"
"Ricky Ricón: Temporada 1: La cita","16/01/16"
"Life: Primates","09/01/16"
"Hada por accidente","08/01/16"
"Escalofríos: Temporada 1: La niña y el monstruo","08/01/16"
"iCarly: Temporada 1: iNevel","17/12/15"
"Violetta: Temporada 1: Capítulo 1","17/12/15"
"Jessie: Temporada 3: Las vacaciones hawaianas de Jessie con Parker y Joey: parte 2","17/12/15"
"Jessie: Temporada 3: Las vacaciones hawaianas de Jessie con Parker y Joey: parte 1","17/12/15"
"Ricky Ricón: Temporada 1: Forrado$ de realeza","17/12/15"
"Ricky Ricón: Temporada 1: Bienvenidos a la man$ión","17/12/15"
"Precaución, piezas sueltas: Temporada 2: Ricoamigos","17/12/15"
"Precaución, piezas sueltas: Temporada 2: Cubo K","17/12/15"
"Suckers: Temporada 1: Episodio 1","14/12/15"
"Duelo de titanes","13/12/15"
"El príncipe del rap: Temporada 4: Departamento de solteros (Parte 1)","13/12/15"
"El príncipe del rap: Temporada 4: Departamento de solteros (Parte 2)","13/12/15"
"El origen de los guardianes","13/12/15"
"Drake y Josh, Feliz Navidad","13/12/15"
"El Chavo: EL EMPLEO DEL CHAVO","11/12/15"
"El Chavo: EL CHAVO DESVELADO","11/12/15"
"Un viernes de locos","11/12/15"
"Precaución, piezas sueltas: Temporada 2: Premios en una caja","05/12/15"
"Precaución, piezas sueltas: Temporada 2: Los Shnorfs","05/12/15"
"Precaución, piezas sueltas: Temporada 2: Cohete con bolsillo","05/12/15"
"Precaución, piezas sueltas: Temporada 2: Snappo","05/12/15"
"Precaución, piezas sueltas: Temporada 2: Apestosín","05/12/15"
"Precaución, piezas sueltas: Temporada 2: Cerdo avaro","05/12/15"
"Once Upon a Time: Temporada 1: El norte verdadero","27/11/15"
"Canimals: Temporada 1: Episodio 5","27/11/15"
"Canimals: Temporada 1: Episodio 4","26/11/15"
"Drama total: Drama total: Todos estrellas: El valiente y el botín","26/11/15"
"Drama total: Drama total: Todos estrellas: El destrozo final","26/11/15"
"Juegos mentales: Temporada 2: La batalla de los sexos","24/11/15"
"¡Buena suerte, Charlie!: Temporada 4: La casa soñada de los Duncan","12/11/15"
"Jessie: Temporada 3: Ahí va la novia","12/11/15"
"Jessie: Temporada 3: La novia fugitiva de Frankestein","12/11/15"
"Precaución, piezas sueltas: Temporada 2: Masa de locura","12/11/15"
"Precaución, piezas sueltas: Temporada 2: Robot de cuerda","12/11/15"
"Sam y Cat: Temporada 1: #OscarElOuch","11/11/15"
"Victorious: Temporada 1: Piloto","09/11/15"
"Precaución, piezas sueltas: Temporada 2: Pie Pequeño","09/11/15"
"Precaución, piezas sueltas: Temporada 2: Material supersuave","09/11/15"
"Jessie: Temporada 3: Con las manos moradas","08/11/15"
"Mentiras verdaderas","08/11/15"
"Jessie: Temporada 3: Connie terrorífica 3","08/11/15"
"Juegos mentales: Temporada 2: Mentiras","07/11/15"
"LEGO: Friends: Temporada 1: La fiesta sorpresa de Stephanie","07/11/15"
"LEGO: Friends: Temporada 1: Chica nueva en la ciudad","07/11/15"
"Mansión foster para amigos imaginarios: Temporada 1: Mi Linda Esposa","06/11/15"
"Precaución, piezas sueltas: Temporada 2: La caja de cartón","05/11/15"
"Precaución, piezas sueltas: Temporada 2: Brrrzuka","03/11/15"
"Drama total: Drama total: Todos estrellas: Locura de luna","30/10/15"
"Drama total: Drama total: Todos estrellas: Guerra de comida","30/10/15"
"Precaución, piezas sueltas: Temporada 2: Salamandras Samurái","30/10/15"
"Precaución, piezas sueltas: Temporada 2: Como un bebé","30/10/15"
"Precaución, piezas sueltas: Temporada 2: Perromóvil","25/10/15"
"Precaución, piezas sueltas: Temporada 2: Los rebopantalones","25/10/15"
"Hora de aventura: Temporada 2: Los Ojos","23/10/15"
"Hocus Pocus","18/10/15"
"Sam y Cat: Temporada 1: #InfecciónDeGemelos","18/10/15"
"Arthur y la guerra de los dos mundos","17/10/15"
"Canimals: Temporada 1: Episodio 3","11/10/15"
"Canimals: Temporada 1: Episodio 2","11/10/15"
"Canimals: Temporada 1: Episodio 1","07/10/15"
"iCarly: Temporada 1: iMight Switch Schools","24/09/15"
"Juegos mentales: Temporada 4: Adicciones","15/09/15"
"Once Upon a Time: Temporada 1: Almas desesperadas","13/09/15"
"Once Upon a Time: Temporada 1: El corazón es un cazador solitario","13/09/15"
"Alice Al Revés: La Pelicula","10/09/15"
"Juegos mentales: Temporada 2: Tómalo o déjalo","09/09/15"
"Once Upon a Time: Temporada 1: El pastor","09/09/15"
"Precaución, piezas sueltas: Temporada 1: Limpiapescado Junior","06/09/15"
"Precaución, piezas sueltas: Temporada 1: La superbola","05/09/15"
"Precaución, piezas sueltas: Temporada 1: Mmmbomba","05/09/15"
"Precaución, piezas sueltas: Temporada 1: El objeto giratrón","03/09/15"
"Precaución, piezas sueltas: Temporada 1: Superestrella pop","03/09/15"
"Precaución, piezas sueltas: Temporada 1: El maletín médico del Dr. Knickknack","03/09/15"
"Precaución, piezas sueltas: Temporada 1: Realm of Raiders","03/09/15"
"Drama total: Drama total: Todos estrellas: Salvando al soldado sanguijuela","01/09/15"
"Drama total: Drama total: Todos estrellas: Terror malvado","01/09/15"
"Drama total: Drama total: Todos estrellas: Héroes vs. villanos","01/09/15"
"Precaución, piezas sueltas: Temporada 1: Cuentos de Hadas de terror","30/08/15"
"Precaución, piezas sueltas: Temporada 1: Presto Pack","30/08/15"
"Precaución, piezas sueltas: Temporada 1: El fiel secuaz","30/08/15"
"Precaución, piezas sueltas: Temporada 1: Millonario","30/08/15"
"Precaución, piezas sueltas: Temporada 1: Flyrates","30/08/15"
"Precaución, piezas sueltas: Temporada 1: Ricky Van Felt","30/08/15"
"Precaución, piezas sueltas: Temporada 1: La vuelabici","30/08/15"
"Precaución, piezas sueltas: Temporada 1: Trampas para alces","30/08/15"
"Precaución, piezas sueltas: Temporada 1: Juego de química del bebé chiquitín","30/08/15"
"Drama total: TOTAL Drama: Action: La princesa famosa","30/08/15"
"Fanboy & Chum Chum: Temporada 1: Wizboy / Pick a Nose","30/08/15"
"A.N.T. Farm: Temporada 3: Secret AgANT","30/08/15"
"A.N.T. Farm: Temporada 3: Animal HusbANTry","30/08/15"
"A.N.T. Farm: Temporada 3: TrANTsferred: Pt. 1","30/08/15"
"Ardilla Miedosa: Temporada 1: Situación pegajosa / Besado por una vaca","29/08/15"
"Precaución, piezas sueltas: Temporada 1: Trampa de langosta","29/08/15"
"Precaución, piezas sueltas: Temporada 1: Bocadillo sorpresa","29/08/15"
"Precaución, piezas sueltas: Temporada 1: Angie","29/08/15"
"Precaución, piezas sueltas: Temporada 1: Dance Crew Evolution","27/08/15"
"Precaución, piezas sueltas: Temporada 1: El arco de cupido","27/08/15"
"Precaución, piezas sueltas: Temporada 1: Patea la lata","27/08/15"
"Precaución, piezas sueltas: Temporada 1: El conejo arcoíris","26/08/15"
"Precaución, piezas sueltas: Temporada 1: Pantalones hormigueantes","24/08/15"
"Precaución, piezas sueltas: Temporada 1: La filarmónica","23/08/15"
"Precaución, piezas sueltas: Temporada 1: Supertraje","23/08/15"
"Los hechiceros de Waverly Place: Temporada 2: Salvando al tec de magia: Parte 1","21/08/15"
"Los hechiceros de Waverly Place: Temporada 2: Maximan, el hermano de Alex","20/08/15"
"Los hechiceros de Waverly Place: Temporada 2: La carrera","20/08/15"
"Los hechiceros de Waverly Place: Temporada 2: Novela gráfica","20/08/15"
"El señor Young: Temporada 1: Sr. Young","19/08/15"
"Hora de aventura: Temporada 1: The Gut Grinder","19/08/15"
"Hora de aventura: Temporada 1: Finn Meets His Hero","19/08/15"
"Hora de aventura: Temporada 1: What Have You Done?","19/08/15"
"Los hechiceros de Waverly Place: Temporada 2: La chica lobo","18/08/15"
"Los hechiceros de Waverly Place: Temporada 2: El pantalón sabio","18/08/15"
"Project Mc²: Parte 1: Ser inteligente es lo de hoy","17/08/15"
"Project Mc²: Parte 1: Detectiveando","17/08/15"
"Standing Ovation","17/08/15"
"Project Mc²: Parte 1: La nueva","16/08/15"
"¿Por qué a mí?: Temporada 2: Canción de Taylor","14/08/15"
"¿Por qué a mí?: Temporada 2: Chica al poder","14/08/15"
"¿Por qué a mí?: Temporada 2: Roma no se construyó en un día","14/08/15"
"¿Por qué a mí?: Temporada 2: Taylor consigue un trabajo","14/08/15"
"¿Por qué a mí?: Temporada 2: La acampada del divorcio","13/08/15"
"¿Por qué a mí?: Temporada 2: El árbol genealógico","12/08/15"
"¿Por qué a mí?: Temporada 2: La primera niña en el espacio","12/08/15"
"¿Por qué a mí?: Temporada 2: La boda","12/08/15"
"¿Por qué a mí?: Temporada 2: El autorretrato de Taylor","12/08/15"
"Larva: Temporada 2: Episodio 8","10/08/15"
"Larva: Temporada 2: Episodio 7","10/08/15"
"Larva: Temporada 2: Episodio 6","10/08/15"
"Ever After High: Bienvenidos a Ever After High: El Día de los Corazones Sinceros","05/08/15"
"Larva: Temporada 2: Episodio 5","04/08/15"
"Larva: Temporada 2: Episodio 4","04/08/15"
"Larva: Temporada 2: Episodio 3","04/08/15"
"Larva: Temporada 2: Episodio 2","31/07/15"
"Larva: Temporada 2: Episodio 1","31/07/15"
"Larva: Temporada 1: Episodio 8","31/07/15"
"¿Por qué a mí?: Temporada 2: Concurso escolar de conocimiento","31/07/15"
"Larva: Temporada 1: Episodio 7","30/07/15"
"Larva: Temporada 1: Episodio 6","30/07/15"
"Larva: Temporada 1: Episodio 5","30/07/15"
"Larva: Temporada 1: Episodio 4","30/07/15"
"Larva: Temporada 1: Episodio 3","30/07/15"
"Coraje, el perro cobarde: Temporada 1: Una Noche En El Hotel Katz / La Barbacoa De La Abuela Cajún","30/07/15"
"¿Por qué a mí?: Temporada 2: DJ Taylor","23/07/15"
"¿Por qué a mí?: Temporada 2: Reunión de padres","23/07/15"
"¿Por qué a mí?: Temporada 2: Pescadito","23/07/15"
"¿Por qué a mí?: Dejando la primaria","22/07/15"
"¿Por qué a mí?: Yo misma","22/07/15"
"Ever After High: Bienvenidos a Ever After High: Bienvenidos a Ever After","22/07/15"
"Ever After High: Bienvenidos a Ever After High: Día del legado","22/07/15"
"¿Por qué a mí?: Taylor se vuelve mala","18/07/15"
"¿Por qué a mí?: El campo atraviesa","18/07/15"
"¿Por qué a mí?: El retorno de la nave madre","17/07/15"
"¿Por qué a mí?: El gran juego","16/07/15"
"¿Por qué a mí?: Caída de la bandera","15/07/15"
"¿Por qué a mí?: La charla","13/07/15"
"¿Por qué a mí?: La elegida","13/07/15"
"¿Por qué a mí?: Madre al desnudo","12/07/15"
"¿Por qué a mí?: Lecciones de surf","11/07/15"
"¿Por qué a mí?: Más grande que Las Vegas","11/07/15"
"¿Por qué a mí?: El ADN de Taylor","11/07/15"
"Miniespías 3: Game over","10/07/15"
"Miniespías 2","09/07/15"
"Larva: Temporada 1: Episodio 2","07/07/15"
"Once Upon a Time: Temporada 1: La cosa que más quieres","06/07/15"
"Once Upon a Time: Temporada 1: Piloto","06/07/15"
"Larva: Temporada 1: Episodio 1","06/07/15"
"Juegos mentales: Temporada 2: Tú eliges","06/07/15"
"Liv y Maddie: Temporada 1: Gemelas Rooney","06/07/15"
"Juegos mentales: Temporada 2: No temas","06/07/15"
"Juegos mentales: Temporada 2: Conmoción","06/07/15"
"Shake It Up: Temporada 3: Recuérdame","06/07/15"
"Shake It Up: Temporada 3: A todo embrujo","06/07/15"
"Shake It Up: Temporada 3: A toda lealtad","06/07/15"
"Shake It Up: Temporada 3: A todo estrés","05/07/15"
"Shake It Up: Temporada 3: A toda fiesta de cumpleaños","05/07/15"
"H2O: Sirenas del mar: Temporada 1: Fiesta en la piscina","04/07/15"
"Mi amiga la sirena","04/07/15"
"Shake It Up: Temporada 3: A todo francés","04/07/15"
"Shake It Up: Temporada 3: A todo futuro","02/07/15"
"H2O: Sirenas del mar: Temporada 1: Aguas peligrosas","01/07/15"
"H2O: Sirenas del mar: Temporada 1: Asunto Denman","01/07/15"
"H2O: Sirenas del mar: Temporada 1: Hechizo de luna","01/07/15"
"Shake It Up: Temporada 3: A todo psíquico","01/07/15"
"Shake It Up: Temporada 3: A toda atracción entre opuestos","27/06/15"
"Shake It Up: Temporada 3: A todo cerebrito","27/06/15"
"Shake It Up: Temporada 3: A todo bolso","27/06/15"
"Shake It Up: Temporada 3: A toda tregua","27/06/15"
"Shake It Up: Temporada 3: A todo cambio","27/06/15"
"Jessie: Temporada 1: Fiesta de té y zombis","27/06/15"
"Jessie: Temporada 1: Control del karma","27/06/15"
"Jessie: Temporada 1: El talentoso señor Kipling","27/06/15"
"Victorious: Temporada 3: El Club de los Cínicos","26/06/15"
"Victorious: Temporada 3: El cuento navideño de Tori","26/06/15"
"Radio Rebelde","26/06/15"
"Mi papá y nuestro mundo fantástico","26/06/15"
"Shake It Up: Temporada 3: A todo regresar","26/06/15"
"Shake It Up: Temporada 3: A todo hacer","26/06/15"
"Shake It Up: Temporada 3: A todo limpiar","26/06/15"
"Shake It Up: Temporada 3: A toda feria del libro","26/06/15"
"Shake It Up: Temporada 3: A todo Ty","26/06/15"
"Shake It Up: Temporada 3: A todo renunciar","23/06/15"
"Shake It Up: Temporada 3: A todo hermano","23/06/15"
"Shake It Up: Temporada 3: A toda libertad","23/06/15"
"Shake It Up: Temporada 3: A todas fiestas","23/06/15"
"Shake It Up: Temporada 3: A toda cuarentena","23/06/15"
"Stoked: Temporada 1: La increíblemente tonta aventura de Reef, Broseph y Emma","21/06/15"
"Stoked: Temporada 1: Reef y ese malvado tótem","21/06/15"
"Stoked: Temporada 1: Tiempos rápidos cuando la marea es alta","21/06/15"
"Stoked: Temporada 1: ¡Cuelga 9!","21/06/15"
"Stoked: Temporada 1: Un huésped muy importante","21/06/15"
"Shake It Up: Temporada 3: A todo espíritu","20/06/15"
"Shake It Up: Temporada 3: A todo bajón","20/06/15"
"Shake It Up: Temporada 3: A todo incendio","20/06/15"
"Shake It Up: Temporada 2: Hecho en Japón (Parte 3)","20/06/15"
"Once Upon a Time: Temporada 1: Esa tranquila vocecilla","20/06/15"
"Liberen a Willy","19/06/15"
"Shake It Up: Temporada 2: Hecho en Japón (Parte 2)","14/06/15"
"Shake It Up: Temporada 2: Hecho en Japón (Parte 1)","14/06/15"
"Shake It Up: Temporada 2: A toda vergüenza","14/06/15"
"Shake It Up: Temporada 2: A toda sorpresa","14/06/15"
"Shake It Up: Temporada 2: A toda fiesta de pijamas","14/06/15"
"Sam y Cat: Temporada 1: #El misterio de la motocicleta","14/06/15"
"Discover Science: Temporada 1: Episodio 3","14/06/15"
"Shake It Up: Temporada 2: A toda marcha","14/06/15"
"Shake It Up: Temporada 2: A todo rock & roll","14/06/15"
"Shake It Up: Temporada 2: A todo reality","12/06/15"
"Shake It Up: Temporada 2: A toda lucha","11/06/15"
"Shake It Up: Temporada 2: A toda protesta","09/06/15"
"Once Upon a Time: Temporada 1: El precio del oro","07/06/15"
"Once Upon a Time: Temporada 1: La nieve cae","07/06/15"
"Shake It Up: Temporada 2: A todo copiar","03/06/15"
"Miniespías","31/05/15"
"Shake It Up: Temporada 2: A todo compartir","31/05/15"
"The Adventures of Hello Kitty & Friends: Episodio 1","30/05/15"
"Shake It Up: Temporada 2: A toda prueba","30/05/15"
"Shake It Up: Temporada 2: A toda Navidad","30/05/15"
"Shake It Up: Temporada 2: A todo campamento","29/05/15"
"Shake It Up: Temporada 2: A toda subasta","29/05/15"
"Shake It Up: Temporada 2: A todo doble pegaso","29/05/15"
"Shake It Up: Temporada 2: A todo examen","29/05/15"
"Shake It Up: Temporada 2: A toda doctora","29/05/15"
"Shake It Up: Temporada 2: A todo vibrar","29/05/15"
"Shake It Up: Temporada 2: A todo ritmo, a todo vuelo (Parte 2)","29/05/15"
"Shake It Up: Temporada 2: A todo ritmo, a todo vuelo (Parte 1)","29/05/15"
"Shake It Up: Temporada 2: A toda multitud","29/05/15"
"Shake It Up: Temporada 2: A toda psiquiatra","29/05/15"
"Shake It Up: Temporada 1: Throw It Up!","29/05/15"
"Shake It Up: Temporada 1: Break It Up!","29/05/15"
"Shake It Up: Temporada 1: Twist It Up!","29/05/15"
"Shake It Up: Temporada 1: Model It Up!","29/05/15"
"Shake It Up: Temporada 1: Vatalihootsit It Up!","29/05/15"
"Shake It Up: Temporada 1: Sweat It Up!","29/05/15"
"Shake It Up: Temporada 1: Reunion It Up!","29/05/15"
"Shake It Up: Temporada 1: Hot Mess It Up!","29/05/15"
"Shake It Up: Temporada 1: Glitz It Up!","29/05/15"
"Shake It Up: Temporada 1: Heat It Up!","28/05/15"
"Shake It Up: Temporada 1: Show It Up!","28/05/15"
"Shake It Up: Temporada 1: Match It Up!","28/05/15"
"Shake It Up: Temporada 1: Wild It Up!","28/05/15"
"Shake It Up: Temporada 1: Hook It Up!","28/05/15"
"Shake It Up: Temporada 1: Party It Up!","28/05/15"
"Shake It Up: Temporada 1: Age It Up!","28/05/15"
"Shake It Up: Temporada 1: Kick It Up!","27/05/15"
"Shake It Up: Temporada 1: Add It Up!","27/05/15"
"Gravity Falls: Un verano de misterios: Temporada 1: La tienda embrujada","20/05/15"
"Gravity Falls: Un verano de misterios: Temporada 1: La mano que mece a Mabel","19/05/15"
"Hora de aventura: Temporada 1: Rainy Day Daydream","19/05/15"
"Hora de aventura: Temporada 1: Henchman","19/05/15"
"Hora de aventura: Temporada 4: Beemo en blanco y negro","17/05/15"
"Hora de aventura: Temporada 3: Demasiado Joven","17/05/15"
"Hora de aventura: Temporada 1: Donny","17/05/15"
"Hora de aventura: Temporada 1: Freak City","17/05/15"
"Hora de aventura: Temporada 1: The Duke","17/05/15"
"Hora de aventura: Temporada 1: Dungeon","17/05/15"
"Hora de aventura: Temporada 1: When Wedding Bells Thaw","17/05/15"
"Hora de aventura: Temporada 1: Ocean of Fear","17/05/15"
"Hora de aventura: Temporada 1: What Is Life?","17/05/15"
"Hora de aventura: Temporada 1: The Witch's Garden","17/05/15"
"Hora de aventura: Temporada 1: City of Thieves","17/05/15"
"Hora de aventura: Temporada 1: Evicted!","13/05/15"
"Hora de aventura: Temporada 1: Wizard","13/05/15"
"Hora de aventura: Temporada 1: Memories of Boom Boom Mountain","13/05/15"
"Hora de aventura: Temporada 1: My Two Favorite People","13/05/15"
"Hora de aventura: Temporada 1: Business Time","13/05/15"
"Hora de aventura: Temporada 1: Ricardio the Heart Guy","13/05/15"
"Hora de aventura: Temporada 1: The Jiggler","13/05/15"
"Hora de aventura: Temporada 1: The Enchiridion","13/05/15"
"Hora de aventura: Temporada 1: Tree Trunks","12/05/15"
"Hora de aventura: Temporada 1: Prisoners of Love","12/05/15"
"Hora de aventura: Temporada 1: Trouble in Lumpy Space","12/05/15"
"Discover Science: Temporada 1: Episodio 1","12/05/15"
"Hora de aventura: Temporada 1: Slumber Party Panic","12/05/15"
"Juegos mentales: Temporada 2: En foco","12/05/15"
"Juegos mentales: Temporada 2: Convencidos","12/05/15"
"Juegos mentales: Temporada 2: Ver para creer","12/05/15"
"Juegos mentales: Temporada 1: Buena Memoria","11/05/15"
"Juegos mentales: Temporada 1: Ver para Creer","11/05/15"
"Juegos mentales: Temporada 1: ¡Presta Atención!","11/05/15"
"Gravity Falls: Un verano de misterios: Temporada 1: Los cazadores de cabezas","11/05/15"
"Gravity Falls: Un verano de misterios: Temporada 1: La leyenda del monstruo del lago","09/05/15"
"Gravity Falls: Un verano de misterios: Temporada 1: Turista atrapado","09/05/15"
"Justin y la espada del valor","05/05/15"
"Gravity Falls: Un verano de misterios: Temporada 1: Pequeño Dipper","05/05/15"
